CPU_Percent,RAM_MB,Total_Latency_ms,Inference_Latency_ms
374.1,218.36,226.99,210.81
373.1,218.36,206.02,196.29
375.4,218.36,215.42,201.92
373.2,218.36,211.30,198.56
368.7,218.36,222.04,212.05
372.5,218.36,211.69,199.61
375.3,218.36,212.78,202.74
370.6,218.36,218.20,208.75
376.4,218.36,209.54,202.77
370.4,218.36,221.03,211.54
367.9,218.36,219.77,207.70
371.2,218.36,204.44,198.15
382.1,218.36,222.21,216.49
364.1,218.36,216.73,210.07
368.6,218.36,208.65,200.12
373.8,218.36,205.77,198.67
374.6,218.36,216.03,209.99
369.8,218.36,213.42,207.29
372.1,218.36,217.47,210.65
371.3,218.36,215.28,209.98
375.6,218.36,215.47,208.82
367.4,218.36,214.77,207.44
367.8,218.36,206.30,200.06
367.3,218.36,212.03,204.94
376.3,218.36,207.02,200.89
369.7,218.36,205.32,199.88
369.1,218.36,219.18,211.73
369.0,218.36,216.55,210.77
353.2,218.36,237.58,231.34
373.4,218.36,214.04,207.45
376.3,218.36,212.38,205.17
349.7,218.36,239.97,231.88
368.0,218.36,219.85,213.07
377.9,218.36,214.13,206.36
369.6,218.36,202.70,195.39
367.0,218.36,201.39,194.20
375.7,218.36,212.63,206.59
369.2,218.36,205.52,199.02
370.8,218.36,207.46,200.68
372.6,218.36,206.42,199.11
370.7,218.36,215.60,209.92
366.8,218.36,223.33,217.38
378.5,218.36,205.87,200.17
369.3,218.36,210.97,204.60
370.2,218.36,207.80,200.49
375.6,218.36,210.11,202.68
371.3,218.36,212.56,206.69
371.0,218.36,207.31,202.01
371.3,218.36,207.13,200.54
373.0,218.36,216.92,205.59
368.5,218.36,206.02,198.71
374.0,218.36,224.34,214.90
372.5,218.36,209.04,197.93
375.5,218.36,202.17,194.58
366.6,218.38,209.78,203.02
375.6,218.38,204.76,196.96
373.3,218.38,211.32,202.60
376.8,218.38,209.43,203.11
370.7,218.38,212.91,206.28
369.1,218.38,211.11,204.33
371.8,218.38,220.35,213.52
369.5,218.38,210.85,205.02
371.9,218.38,217.58,210.73
373.0,218.38,203.53,197.04
370.3,218.38,218.47,209.63
370.1,218.38,220.85,214.58
372.5,218.38,206.48,199.95
365.1,218.38,199.71,193.54
371.8,218.38,214.93,209.03
371.5,218.38,212.39,205.81
372.6,218.38,206.33,200.05
376.0,218.38,215.23,209.01
371.3,218.38,212.56,206.87
369.6,218.38,202.69,196.77
369.6,218.38,208.07,199.06
374.3,218.38,208.12,199.87
369.3,218.38,213.72,197.48
374.6,218.38,199.98,192.12
375.2,218.38,210.29,201.43
374.5,218.38,223.97,217.44
374.5,218.38,224.07,218.01
373.4,218.38,221.95,214.09
371.8,218.38,225.70,219.23
372.3,218.38,233.45,226.99
374.5,218.38,248.08,238.84
352.3,218.38,263.72,247.99
262.1,218.38,457.49,435.56
305.0,218.38,347.23,338.17
339.5,218.38,264.88,259.24
369.4,218.38,224.47,218.46
372.7,218.38,222.43,216.41
